序号,专业,项目名称,规格,型号,工作压力,材质,,,,,单位,数量,"单价（元）
不含税","合计（元）
不含税",税率,税额（元）,价税合计（元）,品牌,备注
97,,Y型过滤器,DN25,SY11-16T,,,,,,,只,1,42.47787610619469,42.47787610619469,0.13,5.52212389380531,48,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
98,,Y型过滤器,DN20,SY11-16T,,,,,,,只,1,29.203539823008853,29.203539823008853,0.13,3.7964601769911512,33.00000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
99,,铜质可调式支管减压阀,DN40,Y12X-16T,,,,,,,只,1,198.23008849557525,198.23008849557525,0.13,25.769911504424783,224.00000000000003,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
100,,铜质可调式支管减压阀,DN50,Y12X-16T,,,,,,,只,19,279.6460176991151,5313.274336283186,0.13,690.7256637168142,6004,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
101,,铜质可调式支管减压阀,DN20,Y12X-16T,,,,,,,只,10,73.45132743362832,734.5132743362832,0.13,95.48672566371681,830,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
102,,铜质可调式支管减压阀,DN50,Y12X-16T,,,,,,,只,8,279.6460176991151,2237.1681415929206,0.13,290.83185840707966,2528.0000000000005,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
103,,铜质可调式支管减压阀,DN20,Y12X-16T,,,,,,,只,8,73.45132743362832,587.6106194690266,0.13,76.38938053097345,664,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
104,,可调式支管减压阀,DN50,Y12X-16T,,,,,,,只,16,279.6460176991151,4474.336283185841,0.13,581.6637168141593,5056.000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
105,,可调式支管减压阀,DN32,Y12X-16T,,,,,,,只,2,187.61061946902657,375.22123893805315,0.13,48.77876106194691,424.00000000000006,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
106,,可调式支管减压阀,DN25,Y12X-16T,,,,,,,只,86,115.04424778761063,9893.805309734515,0.13,1286.194690265487,11180.000000000002,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
107,,铜质截止阀,DN25,J11F-16T,,,,,,,只,1,44.247787610619476,44.247787610619476,0.13,5.752212389380532,50.00000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
108,,铜质截止阀,DN25,J11F-16T,,,,,,,只,1,44.247787610619476,44.247787610619476,0.13,5.752212389380532,50.00000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
109,,铜质截止阀,DN32,J11F-16T,,,,,,,只,1,66.3716814159292,66.3716814159292,0.13,8.628318584070797,75,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
110,,铜质截止阀,DN25,J11F-16T,,,,,,,只,176,44.247787610619476,7787.610619469027,0.13,1012.3893805309735,8800,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
111,,截止阀,DN20,J11F-16T,,,,,,,只,29,29.203539823008853,846.9026548672567,0.13,110.09734513274338,957.0000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
112,,铜质球阀,DN20,Q11F-16T,,,,,,,只,22,22.123893805309738,486.7256637168142,0.13,63.274336283185846,550,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
113,,铜质球阀,DN20,Q11F-16T,,,,,,,只,12,22.123893805309738,265.48672566371687,0.13,34.513274336283196,300.00000000000006,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
114,,铜质球阀,DN32,Q11F-16T,,,,,,,只,5,53.09734513274337,265.48672566371687,0.13,34.513274336283196,300.00000000000006,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
115,,铜球阀,DN25,Q11F-16T,,,,,,,只,40,34.51327433628319,1380.5309734513276,0.13,179.4690265486726,1560.0000000000002,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
116,,铜球阀,DN20,Q11F-16T,,,,,,,只,40,22.123893805309738,884.9557522123895,0.13,115.04424778761064,1000.0000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
117,,铜芯闸阀,DN25,Z15W-16T,,,,,,,只,11,38.05309734513275,418.58407079646025,0.13,54.41592920353983,473.0000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
118,,铜芯闸阀,DN32,Z15W-16T,,,,,,,只,5,53.09734513274337,265.48672566371687,0.13,34.513274336283196,300.00000000000006,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
119,,铜芯闸阀,DN40,Z15W-16T,,,,,,,只,5,69.02654867256638,345.1327433628319,0.13,44.86725663716815,390.00000000000006,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
120,,铜芯闸阀,DN50,Z15W-16T,,,,,,,只,13,100.8849557522124,1311.5044247787612,0.13,170.49557522123897,1482.0000000000002,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
121,,信号闸阀,DN50,ZSXF-16,,,,,,,只,1,550.4424778761063,550.4424778761063,0.13,71.55752212389382,622.0000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
122,,铜闸阀,DN40,Z15W-16T,,,,,,,只,4,69.02654867256638,276.1061946902655,0.13,35.89380530973452,312,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
123,,闸阀,DN25,Z15W-16T,,,,,,,只,1,38.05309734513275,38.05309734513275,0.13,4.946902654867258,43.00000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
124,,铜质闸阀,DN40,Z15W-16T,,,,,,,只,1,69.02654867256638,69.02654867256638,0.13,8.97345132743363,78,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
125,,铜质闸阀,DN50,Z15W-16T,,,,,,,只,38,100.8849557522124,3833.6283185840716,0.13,498.37168141592934,4332.000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
126,,铸铁闸阀,DN50,Z15W-16T,,,,,,,只,13,100.8849557522124,1311.5044247787612,0.13,170.49557522123897,1482.0000000000002,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
127,,铸铁闸阀,DN32,Z15W-16T,,,,,,,只,1,53.09734513274337,53.09734513274337,0.13,6.902654867256638,60.00000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
128,,铜质闸阀,DN32,Z15W-16T,,,,,,,只,210,53.09734513274337,11150.442477876108,0.13,1449.557522123894,12600.000000000002,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
129,,铜质闸阀,DN25,Z15W-16T,,,,,,,只,5,38.05309734513275,190.26548672566375,0.13,24.734513274336287,215.00000000000003,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
130,,铜质闸阀,DN20,Z15W-16T,,,,,,,只,1,27.433628318584073,27.433628318584073,0.13,3.5663716814159296,31.000000000000004,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
131,,铜闸阀,DN20,Z15W-16T,,,,,,,只,40,27.433628318584073,1097.345132743363,0.13,142.65486725663717,1240,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
132,,铜闸阀,DN25,Z15W-16T,,,,,,,只,40,38.05309734513275,1522.12389380531,0.13,197.8761061946903,1720.0000000000002,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
133,,铸铁不锈钢芯闸阀,DN50,Z15W-16T,,,,,,,只,36,100.8849557522124,3631.8584070796464,0.13,472.14159292035407,4104.000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
134,,闸阀,DN50,Z15W-16T,,,,,,,只,5,100.8849557522124,504.42477876106204,0.13,65.57522123893807,570.0000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
135,,闸阀,DN32,Z15W-16T,,,,,,,只,1,53.09734513274337,53.09734513274337,0.13,6.902654867256638,60.00000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
136,,闸阀,DN25,Z15W-16T,,,,,,,只,7,38.05309734513275,266.37168141592923,0.13,34.628318584070804,301.00000000000006,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
137,,闸阀,DN20,Z15W-16T,,,,,,,只,7,27.433628318584073,192.0353982300885,0.13,24.964601769911507,217,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
138,,铜质止回阀,DN50,H14W-16T,,,,,,,只,1,140.70796460176993,140.70796460176993,0.13,18.29203539823009,159.00000000000003,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
139,,止回阀,DN50,H14W-16T,,,,,,,只,1,140.70796460176993,140.70796460176993,0.13,18.29203539823009,159.00000000000003,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
140,,止回阀,DN20,H14W-16T,,,,,,,只,1,30.08849557522124,30.08849557522124,0.13,3.9115044247787614,34,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
141,,止回阀,DN25,H14W-16T,,,,,,,只,1,46.01769911504425,46.01769911504425,0.13,5.982300884955753,52.00000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
142,,止回阀,DN32,H14W-16T,,,,,,,只,1,70.79646017699116,70.79646017699116,0.13,9.203539823008851,80.00000000000001,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
143,,铜质排气阀,DN25,B725X-16T,,,,,,,只,6,40.707964601769916,244.2477876106195,0.13,31.752212389380535,276.00000000000006,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
144,,铜质排气阀,DN25,B725X-16T,,,,,,,只,4,40.707964601769916,162.83185840707966,0.13,21.168141592920357,184.00000000000003,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
145,,排气阀,DN25,B725X-16T,,,,,,,只,5,40.707964601769916,203.53982300884957,0.13,26.460176991150444,230,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
146,,排气阀,DN20,B725X-16T,,,,,,,只,5,30.973451327433633,154.86725663716817,0.13,20.132743362831864,175.00000000000003,埃美柯,2025.4.21，货到现场验收合格后2个月支付至到货金额的70%，竣工验收合格后付至到货金额的80%，结算完成付至结算金额的97%，3%质保金2年
