1-1,配电箱柜,T3-1ALs01,,,,,,备注
3,微型断路器,NB5-63N 3P C40(R) AC400V,2,只,49.36572,98.73144,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
4,漏电微型断路器,NB5LE-63Y 1P+N C16 30mA(R) AC230V,3,只,71.589861,214.769583,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
5,铜排,N/PE,1,米,21.8,21.8,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
6,辅材,,1,套,168.95,168.95,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
7,工资,,1,套,185.845,185.845,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
8,柜体,600*800*200,1,台,297.64,297.64,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
9,小计,,,,,1461.642683,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
10,税管费企业利润及其他费用,,,,,248.47925611,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
11,,,,,,,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
12,单台合计,,,,,1710,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
,总计,,1,台,,1710,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
1-18,配电箱柜,T3-3AP01,,,,备注,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
序号,名称,规格型号,数量,单位,单价(元),总价(元),品牌,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
1,隔离开关,NH40-630/3,1,只,417.08931,417.08931,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
2,浪涌保护器+后备保护器,UN20-T1-385-S/4P+ UN-SCB-T1-120/4P,1,组,1259.655,1259.655,上海建培,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
3,漏电塑壳断路器,NM5LE-100Q TM 100 4B RCD1,2,只,663.9498,1327.8996,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
4,漏电塑壳断路器,NM5LE-250F TM 160 4B RCD1,1,只,908.38665,908.38665,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
5,漏电塑壳断路器,NM5LE-100Q TM 100 4B RCD1,1,只,663.9498,663.9498,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
6,漏电微型断路器,NB5LE-63 3P+N D32 30mA(R),2,只,138.290985,276.58197,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
7,漏电塑壳断路器,NM5LE-125F TM 125 4B RCD1,2,只,676.3869,1352.7738,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
8,漏电微型断路器,NB5LE-63 3P+N D20 30mA(R),6,只,134.837298,809.023788,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
9,三相电能表,/,5,只,0,0,甲供,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
10,微型断路器,NB5-63N 1P+N C20(R) AC230V,2,只,24.989004,49.978008,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
11,微型断路器,NB5-63N 1P C16(R) AC230/400V,1,只,12.9393675,12.9393675,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
12,漏电微型断路器,NB5LE-63Y 1P+N C16 30mA(R) AC230V,2,只,71.589861,143.179722,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
13,微型断路器,NB5-63N 1P+N C25(R) AC230V,1,只,25.4530035,25.4530035,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
14,铜排,TMY-1*15*3,2,只,36.2316,72.4632,国产优质,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
15,铜排,TMY-1*40*6,3,米,193.2461,579.7383,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
16,辅材,,1,套,1177.2,1177.2,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
17,工资,,1,套,1294.92,1294.92,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
18,柜体,800*2000*600,1,台,1387.8528,1387.8528,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
19,小计,,,,,11759.084319,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
20,税管费企业利润及其他费用,,,,,1999.04433423,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
21,,,,,,,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
22,单台合计,,,,,13758,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
,总计,,1,台,,13758,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
1-19,配电箱柜,T3-RFAP01,,,,备注,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
序号,名称,规格型号,数量,单位,单价(元),总价(元),品牌,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
1,隔离开关,NH40-200/3,1,只,199.59951,199.59951,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
2,浪涌保护器+后备保护器,UN20-T1-385-S/4P+ UN-SCB-T1-120/4P,1,组,1259.655,1259.655,上海建培,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
3,漏电微型断路器,NB5LE-63 3P+N D40 30mA(R),2,只,147.006522,294.013044,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
4,热继电器,NXR-38 30-38A,2,只,39.5305251,79.0610502,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
5,接触器,NXC-40 220V 50Hz,3,只,96.607566,289.822698,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
6,漏电微型断路器,NB5LE-63Y 1P+N C20 30mA(R) AC230V,4,只,71.589861,286.359444,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
7,接触器,NXC-25 220V 50Hz,8,只,36.4540968,291.6327744,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
8,微型断路器,NB5-63N 1P+N C20(R) AC230V,5,只,24.989004,124.94502,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
9,漏电微型断路器,NB5LE-63 3P+N D63 30mA(R),1,只,159.1039935,159.1039935,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
10,热继电器,NXR-100 48-65A,1,只,57.1051041,57.1051041,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
11,接触器,NXC-65 220V 50Hz,1,只,150.0714699,150.0714699,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
12,漏电微型断路器,NB5LE-63 3P+N D32 30mA(R),1,只,138.290985,138.290985,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
13,热继电器,NXR-38 23-32A,1,只,39.5305251,39.5305251,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
14,漏电微型断路器,NB5LE-63Y 1P+N C16 30mA(R) AC230V,2,只,71.589861,143.179722,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
15,风机节能控制器,ECS-7000MF,8,只,0,0,只计取安装费,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
16,电源模块,DC24V 2A,8,只,0,0,只计取安装费,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
17,漏电微型断路器,NB5LE-63 3P+N D16 30mA(R),4,只,134.837298,539.349192,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
18,热继电器,NXR-12 1.25-2A,2,只,28.3648794,56.7297588,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
19,接触器,NXC-09 220V 50Hz,2,只,22.7171604,45.4343208,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
20,热继电器,NXR-12 9-12A,1,只,28.3648794,28.3648794,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
21,接触器,NXC-18 220V 50Hz,1,只,30.3643824,30.3643824,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
22,热继电器,NXR-25 2.5-4A,1,只,21.7910748,21.7910748,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
23,接触器,NXC-12 220V 50Hz,1,只,23.4152325,23.4152325,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
24,漏电微型断路器,NB5LE-63Y 1P+N C16 30mA(R) AC230V,2,只,71.589861,143.179722,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
25,微型断路器,NB5-63N 1P+N C25(R) AC230V,1,只,25.4530035,25.4530035,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
26,铜排,TMY-1*20*3,3,米,48.3088,144.9264,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
27,辅材,,1,套,1972.9,1972.9,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
28,工资,,1,套,2170.19,2170.19,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
29,柜体,1000*2200*600,1,台,2551.2,2551.2,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
30,小计,,,,,11265.6683064,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
31,税管费企业利润及其他费用,,,,,1915.163612088,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
32,,,,,,,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
33,单台合计,,,,,13181,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
,总计,,1,台,,13181,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
1-20,配电箱柜,T3-RFAPw01,,,,备注,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
序号,名称,规格型号,数量,单位,单价(元),总价(元),品牌,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
1,隔离开关,NH40-63/4,2,只,56.47719,112.95438,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
2,双电源,NZ5-125B/43BF 63A,1,只,2343.43665,2343.43665,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
3,浪涌保护器+后备保护器,UN80-T2-385-S/4P+ UN-SCB-T2-80/4P,1,组,823.825,823.825,上海建培,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
4,微型断路器,NB5-63N 3P D20(R) AC400V,4,只,48.0885255,192.354102,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
5,微型断路器,NB5-63N 1P C16(R) AC230/400V,1,只,12.9393675,12.9393675,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
6,漏电微型断路器,NB5LE-63 3P+N D25 30mA(R),2,只,138.290985,276.58197,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
7,热继电器,NXR-25 12-18A,2,只,24.5623158,49.1246316,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
8,接触器,NXC-38 220V 50Hz,2,只,69.8107179,139.6214358,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
9,微型断路器,NB5-63N 1P C20(R) AC230/400V,2,只,12.9393675,25.878735,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
10,微型断路器,NB5-63N 1P+N C20(R) AC230V,1,只,24.989004,24.989004,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
11,微型断路器,NB5-63N 1P+N C25(R) AC230V,1,只,25.4530035,25.4530035,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
12,铜排,N/PE,1,米,21.8,21.8,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
13,辅材,,1,套,594.05,594.05,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
14,工资,,1,套,653.455,653.455,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
15,柜体,600*1000*250,1,台,386.932,386.932,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
16,小计,,,,,5683.3952794,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
17,税管费企业利润及其他费用,,,,,966.177197498,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
18,,,,,,,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
19,单台合计,,,,,6650,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
,总计,,1,台,,6650,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
1-21,配电箱柜,T3-RFAPcc01,,,,备注,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
序号,名称,规格型号,数量,单位,单价(元),总价(元),品牌,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
1,隔离开关,NH40-63/4,2,只,56.47719,112.95438,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
2,双电源,NZ5-125B/43BF 63A,1,只,2343.43665,2343.43665,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
3,浪涌保护器+后备保护器,UN20-T1-385-S/4P+ UN-SCB-T1-120/4P,1,组,1259.655,1259.655,上海建培,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
4,铜排,N/PE,1,米,21.8,21.8,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
5,辅材,,1,套,261.6,261.6,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
6,工资,,1,套,287.76,287.76,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
7,柜体,600*800*250,1,台,318.4748,318.4748,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
8,小计,,,,,4605.68083,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
9,税管费企业利润及其他费用,,,,,782.9657411,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
10,,,,,,,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
11,单台合计,,,,,5389,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
,总计,,1,台,,5389,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
1-22,配电箱柜,T3-1APe02,,,,备注,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
序号,名称,规格型号,数量,单位,单价(元),总价(元),品牌,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
1,隔离开关,NH40-63/4,2,只,56.47719,112.95438,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
2,双电源,NZ5-125B/43BF 63A,1,只,2343.43665,2343.43665,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
3,浪涌保护器+后备保护器,UN80-T2-385-S/4P+ UN-SCB-T2-80/4P,1,组,823.825,823.825,上海建培,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
4,微型断路器,NB5-63N 3P D16(R) AC400V,3,只,48.0885255,144.2655765,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
5,热继电器,NXR-12 2.5-4A,2,只,28.3648794,56.7297588,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
6,接触器,NXC-09 220V 50Hz,3,只,22.7171604,68.1514812,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
7,热继电器,NXR-12 1.25-2A,1,只,28.3648794,28.3648794,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
8,漏电微型断路器,NB5LE-63Y 1P+N C16 30mA(R) AC230V,1,只,71.589861,71.589861,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
9,风机节能控制器,ECS-7000MF,3,只,0,0,只计取安装费,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
10,电源模块,DC24V 2A,3,只,0,0,只计取安装费,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
11,铜排,N/PE,1,米,21.8,21.8,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
12,辅材,,1,套,719.4,719.4,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
13,工资,,1,套,791.34,791.34,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
14,柜体,700*1100*250,1,台,477.7122,477.7122,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
15,小计,,,,,5659.5697869,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
16,税管费企业利润及其他费用,,,,,962.126863773,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
17,,,,,,,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
18,单台合计,,,,,6622,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
,总计,,1,台,,6622,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
1-23,配电箱柜,T3-2APe01,,,,备注,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
序号,名称,规格型号,数量,单位,单价(元),总价(元),品牌,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
1,隔离开关,NH40-63/4,2,只,56.47719,112.95438,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
2,双电源,NZ5-125B/43BF 63A,1,只,2343.43665,2343.43665,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
3,浪涌保护器+后备保护器,UN40-T2-385-S/4P+ UN-SCB-T2-40/4P,1,组,419.885,419.885,上海建培,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
4,塑壳断路器,NM5-63Q M 63 3P,2,只,154.0287,308.0574,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
5,漏电微型断路器,NB5LE-63Y 1P+N C16 30mA(R) AC230V,9,只,71.589861,644.308749,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
6,漏电微型断路器,NB5LE-63Y 1P+N C16 30mA(R) AC230V,1,只,71.589861,71.589861,正泰电器,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
7,电梯节能控制器,ECS-7000MU,1,只,0,0,只计取安装费,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
8,电源模块,DC24V 2A,1,只,0,0,只计取安装费,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
9,铜排,N/PE,1,米,21.8,21.8,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
10,辅材,,1,套,555.9,555.9,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
11,工资,,1,套,611.49,611.49,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
12,柜体,700*1100*250,1,台,477.7122,477.7122,,2025.6.13；货到现场验收合格后2月付至到货金额70%，竣工验收付至到货金额80%，结算完成付至结算金额得95%，5%质保2年。
